,distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,date_hour,temp,clouds,pressure,rain,humidity,wind,hour,date,day,product,product_Accessible,product_Basic,product_Lux,product_SUV,product_Sedan,product_Shared,product_XL
2099,2.79,Uber,Beacon Hill,Boston University,20.5,1.0,bbafdf4f-f22a-478f-980e-9382877a834b,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:23.53.40,39.34,0.85,995.99,,0.66,10.35,23,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
763,1.08,Uber,North End,North Station,7.5,1.0,75c34fab-67de-40cd-b717-3eac644b49e3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:04.02.07,37.64,0.62,998.37,,0.71,9.3,4,2018-11-29,Thursday,Accessible,1,0,0,0,0,0,0
2708,2.86,Uber,West End,Northeastern University,9.0,1.0,eaee0c62-4c66-4c8d-8cfc-1e32b372ac59,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:23.02.09,39.88,0.98,995.06,,0.64,9.97,23,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
627,1.08,Uber,Northeastern University,Back Bay,23.0,1.0,3df71e7f-e5bb-4fdc-a2f1-fe31b6386ffb,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27:01.45.22,44.18,1.0,1004.18,0.6364,0.91,12.39,1,2018-11-27,Tuesday,SUV,0,0,0,1,0,0,0
219,1.9,Uber,Beacon Hill,North End,9.5,1.0,37db9d2a-8716-4d46-a389-a700b1a124b5,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:07.33.43,35.02,0.13,991.56,,0.8,6.74,7,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1083,1.2,Lyft,Theatre District,South Station,10.5,1.0,a189db26-1404-4a94-a853-d4ba52e09272,lyft_plus,Lyft XL,2018-11-27:01.45.22,44.31,1.0,1004.19,0.7505,0.9,12.48,1,2018-11-27,Tuesday,XL,0,0,0,0,0,0,1
1429,2.17,Uber,South Station,North Station,8.5,1.0,eec1fc37-4c8a-4ff6-81fb-7e5b8a628fe8,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:00.02.08,39.14,0.82,996.07,,0.67,10.7,0,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
2696,1.0,Lyft,North Station,North End,26.0,1.0,c7bf28f8-cfb1-420f-b9e3-8801385c9ef4,lyft_luxsuv,Lux Black XL,2018-11-29:00.53.38,38.77,0.74,996.84,,0.7,9.84,0,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
3313,2.38,Uber,Back Bay,North End,16.0,1.0,cafa22aa-813d-42a3-8fde-74cb0e37b6c4,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-27:00.58.48,44.09,0.98,1006.01,0.161,0.9,10.0,0,2018-11-27,Tuesday,Accessible,1,0,0,0,0,0,0
2462,1.41,Uber,Boston University,Back Bay,11.5,1.0,295ff8b6-f873-4075-b2a1-28d5be45c801,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:01.02.08,38.74,0.71,997.14,,0.7,9.89,1,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
1442,1.79,Uber,Back Bay,Haymarket Square,29.0,1.0,96ee6d7b-b35f-40af-aa97-bb196a905c3f,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:09.29.09,40.88,1.0,1014.75,,0.93,1.18,9,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
663,1.51,Uber,North End,Beacon Hill,10.5,1.0,3f8175e7-2621-409f-b70d-21cfc0e0e95c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:01.27.03,38.34,0.58,997.48,,0.72,10.43,1,2018-11-29,Thursday,Accessible,1,0,0,0,0,0,0
1014,2.4,Lyft,Beacon Hill,Northeastern University,22.5,1.0,a0e69f9d-131b-4718-8ef5-4b505de53a1a,lyft_lux,Lux Black,2018-11-28:11.02.07,33.28,0.38,990.65,,0.82,6.48,11,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1644,3.07,Uber,North Station,Fenway,,1.0,328384c9-5a8d-4702-9c0f-34d4018591cd,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:16.32.08,41.27,0.66,991.63,,0.63,10.42,16,2018-11-28,Wednesday,,0,0,0,0,0,0,0
1546,2.98,Lyft,Fenway,West End,10.5,1.0,efaf0c49-5b63-4eca-ac05-42b2ec15ab38,lyft,Lyft,2018-11-29:01.02.08,38.61,0.7,997.12,,0.71,9.92,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
3563,1.56,Lyft,Haymarket Square,North Station,16.5,1.25,41310bce-1cc1-49bf-bc23-150bdcb908ba,lyft_premier,Lux,2018-11-26:10.05.10,40.79,1.0,1014.75,,0.93,1.87,10,2018-11-26,Monday,Lux,0,0,1,0,0,0,0
31,4.55,Uber,Financial District,Northeastern University,12.0,1.0,7f0e947b-e4ed-412f-8ea3-9eee68678ecf,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:21.32.07,40.23,0.86,994.12,,0.66,9.53,21,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
235,2.66,Uber,Fenway,Theatre District,9.0,1.0,2fd1aa06-d2c4-4893-b26c-1459761f0254,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:09.32.18,33.21,0.42,991.8,,0.85,5.93,9,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
3072,4.72,Uber,Financial District,Boston University,28.5,1.0,a771b2ad-fb1d-4d29-8511-8176b834fdae,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:09.50.11,33.78,0.13,991.21,,0.82,5.3,9,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1399,1.54,Lyft,Back Bay,Boston University,13.5,1.0,18589365-3dfb-4d68-b7b1-fe20738cbb8c,lyft_plus,Lyft XL,2018-11-26:22.42.25,44.48,0.97,1007.91,0.0082,0.88,9.47,22,2018-11-26,Monday,XL,0,0,0,0,0,0,1
2570,2.14,Lyft,Theatre District,Northeastern University,22.5,1.0,7f089d12-7bde-44d8-b330-8cedbecdc8ae,lyft_lux,Lux Black,2018-11-29:02.32.08,37.79,0.37,998.33,,0.72,10.63,2,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
2563,1.55,Lyft,Back Bay,Northeastern University,26.0,1.5,13c0b10d-d972-4917-99f1-eb6fc932e328,lyft_lux,Lux Black,2018-11-29:02.32.08,37.79,0.37,998.33,,0.72,10.63,2,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
2947,2.43,Lyft,Beacon Hill,Fenway,9.0,1.0,7c4cafe0-f1df-40e5-959e-09c607de1fd1,lyft,Lyft,2018-11-29:00.02.07,39.1,0.83,996.11,,0.67,10.59,0,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
1606,2.32,Uber,Fenway,Beacon Hill,,1.0,edc191e8-cee0-490e-a022-a2867f7e45d4,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:09.32.18,33.49,0.42,991.8,,0.84,5.89,9,2018-11-28,Wednesday,,0,0,0,0,0,0,0
2034,1.25,Uber,Haymarket Square,Financial District,26.0,1.0,f253198a-7cff-4c56-baff-fb8b3a88c155,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:07.33.43,35.85,0.15,991.76,,0.77,6.71,7,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3158,0.48,Lyft,South Station,Financial District,3.5,1.0,08356d6e-5ba7-4ffd-80b8-93c18a888a08,lyft_line,Shared,2018-11-28:12.32.07,36.63,0.73,991.3,,0.7,7.79,12,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
184,2.79,Uber,Beacon Hill,Boston University,8.5,1.0,5f341172-7ea1-4e02-8931-f5b14fc70dcf,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-27:01.45.22,44.24,1.0,1004.39,0.552,0.9,13.03,1,2018-11-27,Tuesday,Accessible,1,0,0,0,0,0,0
3854,1.72,Lyft,South Station,West End,19.5,1.0,bd03453d-ccf2-4d3d-b6dc-bcba8703b552,lyft_lux,Lux Black,2018-11-26:05.14.01,40.54,0.93,1013.77,,0.92,2.96,5,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
1910,2.56,Uber,Northeastern University,West End,,1.0,fb350117-e8f1-4ea6-bb8c-0137efe8d35c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:09.32.11,33.28,0.42,991.79,,0.84,5.89,9,2018-11-28,Wednesday,,0,0,0,0,0,0,0
1734,3.16,Lyft,Boston University,Theatre District,32.5,1.0,feac4174-f880-48e2-9825-a4e31eb8de9b,lyft_luxsuv,Lux Black XL,2018-11-26:12.05.09,40.11,0.95,1015.2,,0.93,2.6,12,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
3278,1.75,Lyft,Theatre District,North End,13.5,1.0,d9870252-7ffc-4a72-b336-ba72414240de,lyft_plus,Lyft XL,2018-11-26:09.29.09,40.91,1.0,1014.75,,0.93,1.16,9,2018-11-26,Monday,XL,0,0,0,0,0,0,1
2216,2.62,Uber,Boston University,Theatre District,20.5,1.0,cbc3afa1-3758-4ba4-8611-d47f2db7840d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:00.37.34,38.38,0.77,996.79,,0.69,11.07,0,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
2148,2.17,Uber,South Station,North Station,9.5,1.0,392d3b05-2824-4716-a058-d7bbe83db49e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:07.31.37,35.01,0.15,991.75,,0.8,6.61,7,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
523,1.41,Uber,Theatre District,North End,9.0,1.0,1e76bc84-705a-47ac-9af3-df2802498575,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:01.02.08,38.72,0.7,997.11,,0.7,9.97,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
3859,1.18,Lyft,Haymarket Square,Financial District,27.5,1.0,7ce3b196-f348-4d2d-8b57-20753ff7aacd,lyft_luxsuv,Lux Black XL,2018-11-26:06.29.03,43.97,1.0,1014.18,,0.81,1.45,6,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
1114,4.4,Uber,Financial District,Fenway,19.5,1.0,7f48b000-57cb-4e7f-9344-80b1cbc97f51,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:18.02.07,41.37,0.96,991.49,0.003,0.63,9.48,18,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
25,2.72,Lyft,West End,Northeastern University,19.5,1.0,b7193b75-b598-4fd6-97b9-a6b41b396cac,lyft_premier,Lux,2018-11-28:21.32.07,40.23,0.86,994.12,,0.66,9.53,21,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
3101,4.72,Uber,Financial District,Boston University,12.5,1.0,79783f41-49bf-40e5-b62e-0b95d550bd5f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:19.02.08,41.12,1.0,991.84,,0.64,9.36,19,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
2281,2.84,Lyft,West End,Northeastern University,22.5,1.0,969c47d5-ef0a-458c-afdd-87f254cc570a,lyft_lux,Lux Black,2018-11-28:16.02.07,41.4,0.61,991.57,,0.61,9.96,16,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
561,2.34,Uber,Back Bay,North End,33.0,1.0,31eeac9d-7add-47f6-ad8e-286ba33aa13a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:10.35.09,40.6,0.99,1014.86,,0.95,2.07,10,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
2308,2.17,Uber,South Station,North Station,29.5,1.0,a0d22de9-048f-4361-91c1-3871f08011b4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27:02.15.22,44.25,1.0,1003.18,0.1408,0.91,13.66,2,2018-11-27,Tuesday,SUV,0,0,0,1,0,0,0
3336,2.5,Uber,Beacon Hill,South Station,29.5,1.0,d99aa51b-9b0a-4c20-8f58-3ff762a5dd8a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:15.06.22,39.52,0.27,991.77,,0.65,8.18,15,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
1570,4.55,Uber,Financial District,Northeastern University,39.5,1.0,f6bd366f-8dd8-4432-95eb-41bc1164c9ef,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:07.31.37,34.89,0.16,991.79,,0.8,6.53,7,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
2639,1.26,Lyft,Haymarket Square,Financial District,7.0,1.0,92c8be3b-344b-4c43-b010-a61706b2f5e1,lyft,Lyft,2018-11-28:14.06.23,38.52,0.48,991.69,,0.67,11.22,14,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1048,2.66,Uber,Fenway,Theatre District,28.0,1.0,ad76c6b9-0352-4980-affb-132cb0581ef8,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-29:04.39.58,37.19,0.47,998.84,,0.73,10.19,4,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
628,1.08,Uber,Northeastern University,Back Bay,,1.0,604b8d7e-3250-4a87-8e25-13042c37b143,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-27:01.45.22,44.18,1.0,1004.18,0.6364,0.91,12.39,1,2018-11-27,Tuesday,,0,0,0,0,0,0,0
3190,2.43,Lyft,Beacon Hill,Fenway,16.5,1.0,00423464-fb1b-4e96-9154-b55a00854181,lyft_premier,Lux,2018-11-28:17.02.07,41.49,0.91,991.51,,0.62,9.19,17,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
2,2.12,Lyft,Northeastern University,Theatre District,10.5,1.0,4d24470f-167a-4d1f-9cab-c123a0713491,lyft,Lyft,2018-11-28:17.32.07,41.47,0.85,991.67,,0.63,9.93,17,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
862,3.22,Uber,North Station,Northeastern University,11.0,1.0,b3f05878-7a50-4894-bdb3-36967e4e9caa,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:00.45.22,38.75,0.04,992.12,,0.73,7.43,0,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1481,3.39,Uber,North Station,Boston University,11.0,1.0,63d2778a-c3c4-473c-887a-a8902859e0a2,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:05.17.46,40.59,0.92,1013.76,,0.92,2.86,5,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
2408,3.13,Lyft,Fenway,North Station,27.5,1.0,9f8ad914-95c8-4b07-90a6-ea1729349f88,lyft_lux,Lux Black,2018-11-26:19.35.10,45.79,0.91,1010.89,,0.83,8.59,19,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
1116,4.4,Uber,Financial District,Fenway,36.5,1.0,b4682997-39e8-44bd-9cbd-3310a396387b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:18.02.07,41.37,0.96,991.49,0.003,0.63,9.48,18,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
350,1.8,Uber,Northeastern University,Theatre District,10.0,1.0,61bd87ad-1fba-432d-8c02-7fd391650849,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:00.02.07,39.1,0.83,996.08,,0.67,10.75,0,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
1827,3.15,Uber,Northeastern University,West End,11.0,1.0,e7189d20-462a-4e4e-b1ff-9b9a9c754554,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:09.32.18,33.27,0.42,991.79,,0.84,5.89,9,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1789,2.12,Uber,South Station,North Station,9.5,1.0,c7dc215d-0c39-4d18-840d-97ee7c846078,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:01.02.08,38.66,0.7,997.12,,0.71,9.92,1,2018-11-29,Thursday,Accessible,1,0,0,0,0,0,0
2104,1.86,Uber,North End,West End,8.0,1.0,bde26eed-0c98-4e5c-8eda-35f961c57ab3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:16.02.07,41.24,0.63,991.56,,0.62,9.88,16,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
642,1.79,Uber,Beacon Hill,North End,15.0,1.0,f136d6aa-68b0-4dc0-92b8-203e64b764dd,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:23.02.09,39.98,0.98,995.02,,0.64,10.04,23,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
321,0.86,Lyft,Haymarket Square,West End,7.0,1.0,36e069ae-d788-4984-8e66-e059828b6c2b,lyft,Lyft,2018-11-29:01.53.39,38.44,0.57,997.66,,0.7,10.01,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
314,2.8,Uber,Boston University,West End,9.5,1.0,a39097fb-0cbf-4395-bed2-0f110dcf0e02,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:01.53.39,38.44,0.57,997.66,,0.7,10.01,1,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
1251,1.38,Uber,North End,Beacon Hill,18.0,1.0,afdfe477-3a6f-4bd0-b977-24de98277bdc,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-27:01.45.22,44.27,1.0,1004.45,0.693,0.9,13.31,1,2018-11-27,Tuesday,XL,0,0,0,0,0,0,1
3471,1.5,Uber,Back Bay,Fenway,,1.0,4f1f3ae8-be16-4c86-bdf0-9b93649bd3ab,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-27:01.45.22,44.04,1.0,1004.15,0.5337,0.91,12.34,1,2018-11-27,Tuesday,,0,0,0,0,0,0,0
43,1.74,Lyft,South Station,North Station,7.0,1.0,a0deabd4-d0f0-4f89-be9c-6b19e3a3eb20,lyft_line,Shared,2018-11-28:23.02.09,39.9,0.98,995.03,,0.64,9.99,23,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
3089,2.73,Lyft,Beacon Hill,Boston University,10.5,1.0,9ef90574-fd4b-47d4-abaa-09d12fb3394a,lyft,Lyft,2018-11-29:02.32.08,38.14,0.37,998.34,,0.71,10.49,2,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
2791,1.17,Lyft,Theatre District,Haymarket Square,19.5,1.0,c451873c-9cb2-47c8-90a2-412476b761ef,lyft_lux,Lux Black,2018-11-28:11.06.24,33.21,0.37,990.67,,0.82,6.61,11,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1986,1.06,Lyft,North End,North Station,7.0,1.0,45287ae4-51cf-4c3c-bfa9-e846f0262b31,lyft,Lyft,2018-11-28:09.32.18,33.33,0.42,991.79,,0.84,5.9,9,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2524,1.17,Lyft,Theatre District,South Station,3.0,1.0,49540d48-a5de-46d9-8b31-9afe3d310d41,lyft_line,Shared,2018-11-28:17.02.07,41.46,0.92,991.49,,0.63,9.25,17,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
227,2.62,Uber,Boston University,Theatre District,10.5,1.0,1df4ac00-e382-4c75-9844-64e42f149e41,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-27:01.45.22,44.09,1.0,1004.19,0.7222,0.91,12.45,1,2018-11-27,Tuesday,Basic,0,1,0,0,0,0,0
2436,2.2,Uber,Haymarket Square,Back Bay,28.5,1.0,fade80a8-747f-4e55-a95d-53a22c325dbf,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:09.29.09,40.89,1.0,1014.75,,0.93,1.25,9,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
3297,0.9,Uber,North End,North Station,11.0,1.0,6aa56410-4f9a-495f-b054-b4d06c382d45,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:15.06.23,39.63,0.27,991.75,,0.65,8.3,15,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
1573,3.22,Uber,North Station,Northeastern University,12.0,1.0,657ff16a-f509-4784-ae50-6355f5e5442f,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:17.32.07,41.52,0.85,991.69,,0.63,9.9,17,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
517,1.46,Uber,Beacon Hill,North End,15.0,1.0,b130da82-ed3b-4a03-9d7a-87af1948b52d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:01.02.08,38.72,0.7,997.11,,0.7,9.97,1,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
1952,1.97,Uber,Northeastern University,Beacon Hill,25.0,1.0,8d6800c3-d797-481a-a128-4fe3e64d55ff,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:10.32.07,32.83,0.16,991.41,,0.85,6.38,10,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3025,0.62,Lyft,South Station,Theatre District,9.0,1.25,53d4f72b-080b-4372-b550-2201e273c648,lyft,Lyft,2018-11-29:01.51.40,38.41,0.58,997.63,0.0013,0.7,9.98,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
461,1.06,Lyft,Financial District,Haymarket Square,3.5,1.0,407d7390-750e-4129-92b1-660bb8b7e6fa,lyft_line,Shared,2018-11-26:22.42.25,44.61,0.97,1007.97,0.0179,0.87,9.65,22,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
2684,2.61,Uber,Beacon Hill,Northeastern University,19.5,1.0,becd7219-4058-4ac1-9af3-6f93bb580004,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:10.32.07,32.62,0.16,991.43,,0.86,6.36,10,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
810,3.47,Lyft,Back Bay,North End,22.5,1.0,969acbbe-4ca1-4456-a268-aa574eae963b,lyft_premier,Lux,2018-11-28:17.02.08,41.39,0.92,991.49,,0.63,9.25,17,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
1499,2.96,Uber,Beacon Hill,Fenway,16.5,1.0,bd26069d-f9ba-4112-accc-4feda823bf50,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:06.24.02,40.28,1.0,1014.16,,0.92,1.22,6,2018-11-26,Monday,XL,0,0,0,0,0,0,1
1045,0.55,Uber,South Station,Theatre District,15.5,1.0,8ba4d462-bb50-4e75-90d3-303346231239,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:07.31.37,34.93,0.15,991.77,,0.8,6.63,7,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
29,4.55,Uber,Financial District,Northeastern University,,1.0,4bd4ba3a-e763-4b65-a338-db6da981aa6c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:21.32.07,40.23,0.86,994.12,,0.66,9.53,21,2018-11-28,Wednesday,,0,0,0,0,0,0,0
293,1.25,Uber,Haymarket Square,Financial District,7.5,1.0,679796d3-04a6-450e-a788-dc7eb920454f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:17.05.09,45.5,0.98,1012.84,,0.86,6.26,17,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
801,4.45,Lyft,Financial District,Fenway,9.0,1.0,4137e02a-d493-4d95-a707-7b69cf384e3a,lyft_line,Shared,2018-11-28:23.02.09,39.85,0.98,995.06,,0.64,9.9,23,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
2242,0.39,Uber,South Station,Financial District,10.5,1.0,a6a729f0-6414-409d-a56a-c9d17d94247c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:04.41.37,40.49,0.87,1014.18,,0.94,2.6,4,2018-11-26,Monday,XL,0,0,0,0,0,0,1
5,2.12,Lyft,Northeastern University,Theatre District,32.5,1.0,9f6e7d07-6799-4811-89fc-05df4bc2f9be,lyft_luxsuv,Lux Black XL,2018-11-28:17.32.07,41.47,0.85,991.67,,0.63,9.93,17,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3567,1.91,Lyft,North Station,South Station,13.5,1.0,f7eff4c1-815e-483a-9628-bbee064b7407,lyft_plus,Lyft XL,2018-12-03:09.52.59,45.52,0.89,1000.08,,0.95,1.39,9,2018-12-03,Monday,XL,0,0,0,0,0,0,1
2003,0.39,Uber,South Station,Financial District,,1.0,a4aa97b7-8643-4426-91f1-d73b7a2b1546,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-26:06.14.16,40.5,1.0,1014.18,,0.92,1.25,6,2018-11-26,Monday,,0,0,0,0,0,0,0
891,3.05,Uber,Fenway,North Station,10.0,1.0,7a1a1cfe-1d5e-4982-a53c-ddb33144c8f2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:00.45.22,38.87,0.04,992.09,,0.73,7.52,0,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
3658,3.18,Uber,North Station,Fenway,7.5,1.0,36107ac7-cb53-449c-8882-7387af63bcb9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:11.02.07,33.14,0.39,990.65,,0.82,6.45,11,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1834,2.86,Uber,West End,Northeastern University,8.5,1.0,5ba80dd6-8914-4850-9643-77a957c21c29,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:06.41.41,37.31,0.62,1000.63,,0.72,10.48,6,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
143,1.08,Uber,Northeastern University,Back Bay,10.5,1.0,803852e8-6da3-4679-aebc-09bb796c65e3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:02.02.08,38.51,0.54,997.83,,0.7,10.23,2,2018-11-29,Thursday,Accessible,1,0,0,0,0,0,0
2829,1.03,Uber,North Station,North End,11.5,1.0,be0ec45c-7c79-4b42-959b-2972a2d31418,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:02.09.19,38.4,0.49,997.91,0.002,0.7,10.48,2,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
2037,5.7,Uber,Boston University,Financial District,26.0,1.0,8dbd2dbe-03dd-48fb-8687-9954cdd0ccc2,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:07.33.43,35.85,0.15,991.76,,0.77,6.71,7,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
3383,3.05,Uber,Fenway,North Station,10.5,1.0,e3782ddf-085e-49a2-822e-e85845d0def2,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-27:00.58.48,44.02,0.98,1006.01,0.1378,0.9,9.98,0,2018-11-27,Tuesday,Basic,0,1,0,0,0,0,0
2044,1.34,Uber,Fenway,Back Bay,,1.0,76a412e3-dacd-4b33-830c-cc39637bcfd8,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:07.34.35,35.0,0.15,991.78,,0.8,6.62,7,2018-11-28,Wednesday,,0,0,0,0,0,0,0
